date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-02-07,24,21,0.0,11.2,6,77,03:34 PM,04:07 AM,07:06 AM,06:25 PM,17,24,24,22,21,29,71,0.0,1011,24,10,303,15,96822
2017-02-08,22,20,0.0,8.6,5,84,04:34 PM,05:05 AM,07:05 AM,06:26 PM,15,21,21,21,23,56,69,0.0,1014,22,10,186,17,96822
2017-02-09,22,19,0.0,11.2,6,92,05:35 PM,05:59 AM,07:05 AM,06:26 PM,14,21,22,21,16,33,67,0.0,1016,22,10,59,11,96822
2017-02-10,24,20,0.0,11.2,5,99,06:33 PM,06:49 AM,07:04 AM,06:27 PM,18,24,24,22,29,58,76,0.4,1015,24,10,189,21,96822
2017-02-11,23,22,0.0,8.6,5,100,07:31 PM,07:36 AM,07:04 AM,06:27 PM,19,25,25,22,36,74,83,19.9,1012,23,9,214,24,96822
2017-02-12,25,22,0.0,11.3,6,86,08:25 PM,08:18 AM,07:03 AM,06:28 PM,19,25,25,23,22,28,79,0.1,1014,25,10,236,16,96822
2017-02-13,24,22,0.0,10.1,6,78,09:18 PM,08:59 AM,07:03 AM,06:28 PM,19,25,25,23,31,43,79,0.0,1015,24,10,224,23,96822
2017-02-14,25,23,0.0,8.6,5,71,10:10 PM,09:38 AM,07:02 AM,06:29 PM,21,26,26,24,27,58,84,0.2,1014,25,10,230,19,96822
2017-02-15,24,23,0.0,5.6,5,63,11:00 PM,10:15 AM,07:01 AM,06:29 PM,22,26,26,24,12,78,90,0.3,1017,24,10,232,9,96822
2017-02-16,24,22,0.0,10.1,5,55,11:50 PM,10:53 AM,07:01 AM,06:30 PM,20,25,25,23,20,40,83,0.1,1019,24,10,51,15,96822
2017-02-17,25,22,0.0,10.1,5,48,No moonrise,11:32 AM,07:00 AM,06:30 PM,20,26,26,24,9,50,83,0.2,1019,25,10,116,7,96822
2017-02-18,25,22,0.0,8.6,5,40,12:39 AM,12:12 PM,07:00 AM,06:31 PM,20,26,26,23,18,55,82,0.3,1019,25,10,108,13,96822
2017-02-19,22,21,0.0,11.6,6,33,01:30 AM,12:55 PM,06:59 AM,06:31 PM,17,21,24,21,38,59,75,0.1,1021,22,10,38,29,96822
2017-02-20,22,21,0.0,11.6,6,25,02:19 AM,01:41 PM,06:58 AM,06:32 PM,16,21,23,21,41,49,73,0.4,1023,22,10,62,32,96822
2017-02-21,22,21,0.0,11.6,5,18,03:09 AM,02:29 PM,06:57 AM,06:32 PM,16,21,24,21,41,37,73,0.7,1024,22,10,68,32,96822
2017-02-22,23,21,0.0,11.6,6,10,03:58 AM,03:20 PM,06:57 AM,06:33 PM,16,24,24,22,40,16,72,0.0,1023,23,10,69,31,96822
2017-02-23,22,21,0.0,11.6,6,3,04:46 AM,04:13 PM,06:56 AM,06:33 PM,16,21,23,21,32,21,70,0.1,1021,22,10,55,25,96822
2017-02-24,22,20,0.0,11.6,6,0,05:33 AM,05:08 PM,06:55 AM,06:34 PM,15,21,22,21,28,34,68,0.2,1018,22,10,48,21,96822
2017-02-25,22,19,0.0,11.6,6,0,06:18 AM,06:05 PM,06:54 AM,06:34 PM,15,21,22,21,16,35,71,0.1,1017,22,10,75,12,96822
2017-02-26,24,21,0.0,11.6,6,0,07:03 AM,07:03 PM,06:54 AM,06:34 PM,17,24,24,22,15,14,72,0.2,1017,24,10,89,11,96822
2017-02-27,24,21,0.0,11.6,5,5,07:47 AM,08:01 PM,06:53 AM,06:35 PM,18,25,25,22,28,30,78,3.7,1016,24,10,87,20,96822
2017-02-28,23,21,0.0,7.3,5,12,08:30 AM,09:00 PM,06:52 AM,06:35 PM,19,24,24,22,32,77,82,17.8,1014,23,9,99,22,96822
2017-03-01,23,21,0.0,8.8,5,19,09:15 AM,10:00 PM,06:51 AM,06:36 PM,19,25,25,22,40,66,81,26.3,1011,23,9,187,27,96822
2017-03-02,24,22,0.0,11.6,5,26,10:00 AM,11:00 PM,06:51 AM,06:36 PM,19,25,25,23,28,19,79,2.8,1013,24,10,203,20,96822
2017-03-03,25,22,0.0,11.6,6,34,10:48 AM,No moonset,06:50 AM,06:36 PM,20,25,25,23,17,20,84,0.2,1015,25,10,174,12,96822
2017-03-04,24,23,0.0,10.2,5,41,11:38 AM,12:01 AM,06:49 AM,06:37 PM,21,26,26,23,25,57,86,4.7,1016,24,10,198,17,96822
2017-03-05,24,22,0.0,8.8,5,48,12:31 PM,01:02 AM,06:48 AM,06:37 PM,20,25,25,23,12,50,84,3.4,1016,24,10,295,8,96822
2017-03-06,24,21,0.0,11.6,6,55,01:28 PM,02:01 AM,06:47 AM,06:38 PM,18,24,24,22,10,28,76,0.1,1015,24,10,305,7,96822
2017-03-07,24,21,0.0,11.6,6,63,02:25 PM,02:58 AM,06:46 AM,06:38 PM,16,24,24,22,12,18,68,0.0,1015,24,10,57,8,96822
2017-03-08,23,21,0.0,11.6,5,70,03:24 PM,03:52 AM,06:45 AM,06:38 PM,18,24,24,22,23,39,77,0.5,1017,23,10,32,17,96822
2017-03-09,23,21,0.0,11.6,5,77,04:22 PM,04:42 AM,06:45 AM,06:39 PM,18,24,24,22,17,29,80,16.4,1017,23,9,43,11,96822
2017-03-10,24,21,0.0,11.6,5,85,05:19 PM,05:29 AM,06:44 AM,06:39 PM,19,25,25,23,12,17,81,4.4,1016,24,10,83,9,96822
2017-03-11,25,22,0.0,11.6,6,92,06:14 PM,06:12 AM,06:43 AM,06:39 PM,20,26,26,24,12,8,81,3.4,1016,25,10,207,9,96822
2017-03-12,25,22,0.0,11.6,5,99,07:07 PM,06:53 AM,06:42 AM,06:40 PM,20,26,26,24,6,6,80,2.2,1018,25,10,204,4,96822
2017-03-13,25,22,0.0,11.6,6,100,07:59 PM,07:33 AM,06:41 AM,06:40 PM,20,26,26,24,6,19,81,0.0,1018,25,10,135,4,96822
2017-03-14,26,22,0.0,11.6,6,86,08:50 PM,08:11 AM,06:40 AM,06:40 PM,20,26,26,24,13,35,79,0.2,1018,26,10,60,10,96822
2017-03-15,25,23,0.0,10.2,5,79,09:41 PM,08:49 AM,06:39 AM,06:41 PM,19,26,26,24,13,37,76,0.0,1018,25,10,54,9,96822
2017-03-16,25,22,0.0,11.6,6,72,10:31 PM,09:28 AM,06:38 AM,06:41 PM,19,25,25,23,14,30,76,0.4,1018,25,10,61,10,96822
2017-03-17,24,21,0.0,11.6,6,65,11:21 PM,10:07 AM,06:37 AM,06:41 PM,17,25,25,23,22,27,72,0.2,1018,24,10,55,17,96822
2017-03-18,24,21,0.0,11.6,6,57,No moonrise,10:49 AM,06:37 AM,06:42 PM,16,25,25,22,22,20,69,0.0,1018,24,10,37,17,96822
2017-03-19,25,22,0.0,11.6,6,50,12:11 AM,11:34 AM,06:36 AM,06:42 PM,18,25,25,23,25,22,73,0.0,1018,25,10,53,19,96822
2017-03-20,25,23,0.0,11.6,5,43,01:00 AM,12:20 PM,06:35 AM,06:42 PM,19,25,25,24,28,35,76,0.2,1020,25,10,62,22,96822
2017-03-21,25,23,0.0,11.6,6,35,01:49 AM,01:09 PM,06:34 AM,06:43 PM,19,26,26,24,30,27,75,0.1,1021,25,10,73,23,96822
2017-03-22,25,23,0.0,11.6,6,28,02:36 AM,02:01 PM,06:33 AM,06:43 PM,19,26,26,24,23,25,74,0.0,1020,25,10,76,18,96822
2017-03-23,25,23,0.0,11.6,6,21,03:24 AM,02:54 PM,06:32 AM,06:43 PM,20,26,26,24,21,39,79,0.2,1020,25,10,80,16,96822
